rssid,url,error_message
8986,https://www.alkhaleej.ae/2025-08-27/%D8%A5%D8%B3%D8%B1%D8%A7%D8%A6%D9%8A%D9%84-%D8%AA%D8%B9%D8%AA%D8%B2%D9%85-%D8%A5%D8%B6%D8%A7%D9%81%D8%A9-%D9%85%D8%B1%D9%83%D8%B2%D9%8A-%D8%AA%D9%88%D8%B2%D9%8A%D8%B9-%D9%85%D8%B3%D8%A7%D8%B9%D8%AF%D8%A7%D8%AA-%D9%81%D9%8A-%D8%BA%D8%B2%D8%A9-6057951/%D8%A7%D9%84%D8%B9%D8%A7%D9%84%D9%85/%D8%B3%D9%8A%D8%A7%D8%B3%D8%A9,Article `download()` failed with 403 Client Error: Forbidden for url: https://www.alkhaleej.ae/2025-08-27/%D8%A5%D8%B3%D8%B1%D8%A7%D8%A6%D9%8A%D9%84-%D8%AA%D8%B9%D8%AA%D8%B2%D9%85-%D8%A5%D8%B6%D8%A7%D9%81%D8%A9-%D9%85%D8%B1%D9%83%D8%B2%D9%8A-%D8%AA%D9%88%D8%B2%D9%8A%D8%B9-%D9%85%D8%B3%D8%A7%D8%B9%D8%AF%D8%A7%D8%AA-%D9%81%D9%8A-%D8%BA%D8%B2%D8%A9-6057951/%D8%A7%D9%84%D8%B9%D8%A7%D9%84%D9%85/%D8%B3%D9%8A%D8%A7%D8%B3%D8%A9 on URL https://www.alkhaleej.ae/2025-08-27/%D8%A5%D8%B3%D8%B1%D8%A7%D8%A6%D9%8A%D9%84-%D8%AA%D8%B9%D8%AA%D8%B2%D9%85-%D8%A5%D8%B6%D8%A7%D9%81%D8%A9-%D9%85%D8%B1%D9%83%D8%B2%D9%8A-%D8%AA%D9%88%D8%B2%D9%8A%D8%B9-%D9%85%D8%B3%D8%A7%D8%B9%D8%AF%D8%A7%D8%AA-%D9%81%D9%8A-%D8%BA%D8%B2%D8%A9-6057951/%D8%A7%D9%84%D8%B9%D8%A7%D9%84%D9%85/%D8%B3%D9%8A%D8%A7%D8%B3%D8%A9
1564,https://www.al-madina.com/article/948800/%D9%85%D8%AD%D9%84%D9%8A%D8%A7%D8%AA/%D8%A7%D9%84%D8%B9%D9%8A%D8%B3%D9%89-%D9%8A%D8%AF%D8%B4%D9%86-%D8%A3%D8%B9%D9%85%D8%A7%D9%84-%D9%85%D9%84%D8%AA%D9%82%D9%89-%D8%A7%D9%84%D9%81%D9%82%D9%87%D8%A7%D8%A1-%D8%A7%D9%84%D8%A3%D9%88%D9%84-%D9%81%D9%8A-%D9%83%D9%88%D8%A7%D9%84%D8%A7%D9%84%D9%85%D8%A8%D9%88%D8%B1,Article `download()` failed with 403 Client Error: Forbidden for url: https://www.al-madina.com/article/948800/%D9%85%D8%AD%D9%84%D9%8A%D8%A7%D8%AA/%D8%A7%D9%84%D8%B9%D9%8A%D8%B3%D9%89-%D9%8A%D8%AF%D8%B4%D9%86-%D8%A3%D8%B9%D9%85%D8%A7%D9%84-%D9%85%D9%84%D8%AA%D9%82%D9%89-%D8%A7%D9%84%D9%81%D9%82%D9%87%D8%A7%D8%A1-%D8%A7%D9%84%D8%A3%D9%88%D9%84-%D9%81%D9%8A-%D9%83%D9%88%D8%A7%D9%84%D8%A7%D9%84%D9%85%D8%A8%D9%88%D8%B1 on URL https://www.al-madina.com/article/948800/%D9%85%D8%AD%D9%84%D9%8A%D8%A7%D8%AA/%D8%A7%D9%84%D8%B9%D9%8A%D8%B3%D9%89-%D9%8A%D8%AF%D8%B4%D9%86-%D8%A3%D8%B9%D9%85%D8%A7%D9%84-%D9%85%D9%84%D8%AA%D9%82%D9%89-%D8%A7%D9%84%D9%81%D9%82%D9%87%D8%A7%D8%A1-%D8%A7%D9%84%D8%A3%D9%88%D9%84-%D9%81%D9%8A-%D9%83%D9%88%D8%A7%D9%84%D8%A7%D9%84%D9%85%D8%A8%D9%88%D8%B1
10421,https://arabiatravelnews.com/aviation/flynas-resumes-direct-flights-between-jeddah-and-kuwait/,"Article `download()` failed with ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response')) on URL https://arabiatravelnews.com/aviation/flynas-resumes-direct-flights-between-jeddah-and-kuwait/"
7832,https://www.alghad.tv/%D8%A3%D8%AE%D8%A8%D8%A7%D8%B1-%D8%A7%D9%84%D8%BA%D8%AF/news/71-%D8%B4%D9%87%D9%8A%D8%AF%D8%A7-%D8%AE%D9%84%D8%A7%D9%84-24-%D8%B3%D8%A7%D8%B9%D8%A9-%D8%AD%D8%B5%D9%8A%D9%84%D8%A9-%D8%AC%D8%AF%D9%8A%D8%AF%D8%A9-%D9%84%D9%84%D8%B9%D8%AF%D9%88%D8%A7%D9%86-%D8%B9%D9%84%D9%89-%D8%BA%D8%B2%D8%A9,Article `download()` failed with 403 Client Error: Forbidden for url: https://www.alghad.tv/%D8%A3%D8%AE%D8%A8%D8%A7%D8%B1-%D8%A7%D9%84%D8%BA%D8%AF/news/71-%D8%B4%D9%87%D9%8A%D8%AF%D8%A7-%D8%AE%D9%84%D8%A7%D9%84-24-%D8%B3%D8%A7%D8%B9%D8%A9-%D8%AD%D8%B5%D9%8A%D9%84%D8%A9-%D8%AC%D8%AF%D9%8A%D8%AF%D8%A9-%D9%84%D9%84%D8%B9%D8%AF%D9%88%D8%A7%D9%86-%D8%B9%D9%84%D9%89-%D8%BA%D8%B2%D8%A9 on URL https://www.alghad.tv/%D8%A3%D8%AE%D8%A8%D8%A7%D8%B1-%D8%A7%D9%84%D8%BA%D8%AF/news/71-%D8%B4%D9%87%D9%8A%D8%AF%D8%A7-%D8%AE%D9%84%D8%A7%D9%84-24-%D8%B3%D8%A7%D8%B9%D8%A9-%D8%AD%D8%B5%D9%8A%D9%84%D8%A9-%D8%AC%D8%AF%D9%8A%D8%AF%D8%A9-%D9%84%D9%84%D8%B9%D8%AF%D9%88%D8%A7%D9%86-%D8%B9%D9%84%D9%89-%D8%BA%D8%B2%D8%A9
3213,https://english.alarabiya.net/News/middle-east/2025/08/28/aid-convoy-enters-sweida-from-damascus-first-time-in-weeks-after-violence-outbreak,Article `download()` failed with 403 Client Error: Forbidden for url: https://english.alarabiya.net/News/middle-east/2025/08/28/aid-convoy-enters-sweida-from-damascus-first-time-in-weeks-after-violence-outbreak on URL https://english.alarabiya.net/News/middle-east/2025/08/28/aid-convoy-enters-sweida-from-damascus-first-time-in-weeks-after-violence-outbreak
354,https://www.24.ae/914845,Article `download()` failed with 403 Client Error: Forbidden for url: https://www.24.ae/914845 on URL https://www.24.ae/914845
2,https://almsaey.akhbarelyom.com/news/newdetails/3509881/1/%D8%AD%D9%85%D9%84%D8%A7%D8%AA-%D8%B1%D9%82%D8%A7%D8%A8%D9%8A%D8%A9-%D9%85%D9%83%D8%AB%D9%81%D8%A9-%D9%84%D9%80-%D8%A7%D9%84%D8%A8%D8%AA%D8%B1%D9%88%D9%84-%D9%84%D9%85%D8%AA%D8%A7%D8%A8%D8%B9%D8%A9-%D8%AD%D8%B1,Article `download()` failed with 403 Client Error: Forbidden for url: https://almsaey.akhbarelyom.com/news/newdetails/3509881/1/%D8%AD%D9%85%D9%84%D8%A7%D8%AA-%D8%B1%D9%82%D8%A7%D8%A8%D9%8A%D8%A9-%D9%85%D9%83%D8%AB%D9%81%D8%A9-%D9%84%D9%80-%D8%A7%D9%84%D8%A8%D8%AA%D8%B1%D9%88%D9%84-%D9%84%D9%85%D8%AA%D8%A7%D8%A8%D8%B9%D8%A9-%D8%AD%D8%B1 on URL https://almsaey.akhbarelyom.com/news/newdetails/3509881/1/%D8%AD%D9%85%D9%84%D8%A7%D8%AA-%D8%B1%D9%82%D8%A7%D8%A8%D9%8A%D8%A9-%D9%85%D9%83%D8%AB%D9%81%D8%A9-%D9%84%D9%80-%D8%A7%D9%84%D8%A8%D8%AA%D8%B1%D9%88%D9%84-%D9%84%D9%85%D8%AA%D8%A7%D8%A8%D8%B9%D8%A9-%D8%AD%D8%B1
17,https://www.alwafd.news/5671741,Article `download()` failed with 403 Client Error: Forbidden for url: https://www.alwafd.news/5671741 on URL https://www.alwafd.news/5671741
7832,https://www.alghad.tv/%D8%A3%D8%AE%D8%A8%D8%A7%D8%B1-%D8%A7%D9%84%D8%BA%D8%AF/news/%D8%A8%D8%A7%D8%A8%D8%A7-%D8%A7%D9%84%D9%81%D8%A7%D8%AA%D9%8A%D9%83%D8%A7%D9%86-%D9%8A%D8%AF%D8%B9%D9%88-%D8%A7%D9%84%D9%85%D8%AC%D8%AA%D9%85%D8%B9-%D8%A7%D9%84%D8%AF%D9%88%D9%84%D9%8A-%D9%84%D9%84%D8%AA%D8%AF%D8%AE%D9%84-%D9%88%D9%88%D9%82%D9%81-%D8%A7%D9%84%D8%AD%D8%B1%D8%A8-%D9%81%D9%8A-%D8%BA%D8%B2%D8%A9,Article `download()` failed with 403 Client Error: Forbidden for url: https://www.alghad.tv/%D8%A3%D8%AE%D8%A8%D8%A7%D8%B1-%D8%A7%D9%84%D8%BA%D8%AF/news/%D8%A8%D8%A7%D8%A8%D8%A7-%D8%A7%D9%84%D9%81%D8%A7%D8%AA%D9%8A%D9%83%D8%A7%D9%86-%D9%8A%D8%AF%D8%B9%D9%88-%D8%A7%D9%84%D9%85%D8%AC%D8%AA%D9%85%D8%B9-%D8%A7%D9%84%D8%AF%D9%88%D9%84%D9%8A-%D9%84%D9%84%D8%AA%D8%AF%D8%AE%D9%84-%D9%88%D9%88%D9%82%D9%81-%D8%A7%D9%84%D8%AD%D8%B1%D8%A8-%D9%81%D9%8A-%D8%BA%D8%B2%D8%A9 on URL https://www.alghad.tv/%D8%A3%D8%AE%D8%A8%D8%A7%D8%B1-%D8%A7%D9%84%D8%BA%D8%AF/news/%D8%A8%D8%A7%D8%A8%D8%A7-%D8%A7%D9%84%D9%81%D8%A7%D8%AA%D9%8A%D9%83%D8%A7%D9%86-%D9%8A%D8%AF%D8%B9%D9%88-%D8%A7%D9%84%D9%85%D8%AC%D8%AA%D9%85%D8%B9-%D8%A7%D9%84%D8%AF%D9%88%D9%84%D9%8A-%D9%84%D9%84%D8%AA%D8%AF%D8%AE%D9%84-%D9%88%D9%88%D9%82%D9%81-%D8%A7%D9%84%D8%AD%D8%B1%D8%A8-%D9%81%D9%8A-%D8%BA%D8%B2%D8%A9
44,https://www.egypttoday.com/Article/1/141930/Sisi-reaffirms-Egypt%E2%80%99s-global-contacts-to-ensure-Lebanon%E2%80%99s-stability-full,Article `download()` failed with 403 Client Error: Forbidden for url: https://www.egypttoday.com/Article/1/141930/Sisi-reaffirms-Egypt%E2%80%99s-global-contacts-to-ensure-Lebanon%E2%80%99s-stability-full on URL https://www.egypttoday.com/Article/1/141930/Sisi-reaffirms-Egypt%E2%80%99s-global-contacts-to-ensure-Lebanon%E2%80%99s-stability-full
1569,https://www.al-madina.com/article/948858/%D8%A7%D9%82%D8%AA%D8%B5%D8%A7%D8%AF/%D8%A7%D8%B3%D8%AA%D9%82%D8%B1%D8%A7%D8%B1-%D8%A3%D8%B3%D8%B9%D8%A7%D8%B1-%D8%A7%D9%84%D9%86%D9%81%D8%B7,Article `download()` failed with 403 Client Error: Forbidden for url: https://www.al-madina.com/article/948858/%D8%A7%D9%82%D8%AA%D8%B5%D8%A7%D8%AF/%D8%A7%D8%B3%D8%AA%D9%82%D8%B1%D8%A7%D8%B1-%D8%A3%D8%B3%D8%B9%D8%A7%D8%B1-%D8%A7%D9%84%D9%86%D9%81%D8%B7 on URL https://www.al-madina.com/article/948858/%D8%A7%D9%82%D8%AA%D8%B5%D8%A7%D8%AF/%D8%A7%D8%B3%D8%AA%D9%82%D8%B1%D8%A7%D8%B1-%D8%A3%D8%B3%D8%B9%D8%A7%D8%B1-%D8%A7%D9%84%D9%86%D9%81%D8%B7
1915,https://akhbarelyom.com/news/newdetails/4679798/1/%D8%A7%D9%84%D8%A3%D9%85%D9%86-%D9%8A%D9%83%D8%B4%D9%81-%D9%85%D9%84%D8%A7%D8%A8%D8%B3%D8%A7%D8%AA-%D9%85%D8%B4%D8%A7%D8%AC%D8%B1%D8%A9-%D8%A3%D8%B3%D9%81%D8%B1%D8%AA-%D8%B9%D9%86-%D9%88%D9%81%D8%A7%D8%A9-,Article `download()` failed with 403 Client Error: Forbidden for url: https://akhbarelyom.com/news/newdetails/4679798/1/%D8%A7%D9%84%D8%A3%D9%85%D9%86-%D9%8A%D9%83%D8%B4%D9%81-%D9%85%D9%84%D8%A7%D8%A8%D8%B3%D8%A7%D8%AA-%D9%85%D8%B4%D8%A7%D8%AC%D8%B1%D8%A9-%D8%A3%D8%B3%D9%81%D8%B1%D8%AA-%D8%B9%D9%86-%D9%88%D9%81%D8%A7%D8%A9- on URL https://akhbarelyom.com/news/newdetails/4679798/1/%D8%A7%D9%84%D8%A3%D9%85%D9%86-%D9%8A%D9%83%D8%B4%D9%81-%D9%85%D9%84%D8%A7%D8%A8%D8%B3%D8%A7%D8%AA-%D9%85%D8%B4%D8%A7%D8%AC%D8%B1%D8%A9-%D8%A3%D8%B3%D9%81%D8%B1%D8%AA-%D8%B9%D9%86-%D9%88%D9%81%D8%A7%D8%A9-
5599,https://www.ammonnews.net/article/944654,Article `download()` failed with 403 Client Error: Forbidden for url: https://www.ammonnews.net/article/944654 on URL https://www.ammonnews.net/article/944654
9471,https://cnnbusinessarabic.com/tags/%D8%A8%D9%88%D9%8A%D9%86%D8%BA,Article `download()` failed with 403 Client Error: Forbidden for url: https://cnnbusinessarabic.com/tags/%D8%A8%D9%88%D9%8A%D9%86%D8%BA on URL https://cnnbusinessarabic.com/tags/%D8%A8%D9%88%D9%8A%D9%86%D8%BA
5320,https://www.24.ae/914878,Article `download()` failed with 403 Client Error: Forbidden for url: https://www.24.ae/914878 on URL https://www.24.ae/914878
7646,https://akhbarelyom.com/news/newdetails/4679845/1/%D8%A8%D8%AB-%D9%85%D8%A8%D8%A7%D8%B4%D8%B1-%D9%85%D8%A4%D8%AA%D9%85%D8%B1-%D8%B5%D8%AD%D9%81%D9%8A-%D9%84%D9%88%D8%B2%D9%8A%D8%B1-%D8%A7%D9%84%D8%AE%D8%A7%D8%B1%D8%AC%D9%8A%D8%A9-%D9%88%D9%86%D8%B8%D9%8A%D8%B1,Article `download()` failed with 403 Client Error: Forbidden for url: https://akhbarelyom.com/news/newdetails/4679845/1/%D8%A8%D8%AB-%D9%85%D8%A8%D8%A7%D8%B4%D8%B1-%D9%85%D8%A4%D8%AA%D9%85%D8%B1-%D8%B5%D8%AD%D9%81%D9%8A-%D9%84%D9%88%D8%B2%D9%8A%D8%B1-%D8%A7%D9%84%D8%AE%D8%A7%D8%B1%D8%AC%D9%8A%D8%A9-%D9%88%D9%86%D8%B8%D9%8A%D8%B1 on URL https://akhbarelyom.com/news/newdetails/4679845/1/%D8%A8%D8%AB-%D9%85%D8%A8%D8%A7%D8%B4%D8%B1-%D9%85%D8%A4%D8%AA%D9%85%D8%B1-%D8%B5%D8%AD%D9%81%D9%8A-%D9%84%D9%88%D8%B2%D9%8A%D8%B1-%D8%A7%D9%84%D8%AE%D8%A7%D8%B1%D8%AC%D9%8A%D8%A9-%D9%88%D9%86%D8%B8%D9%8A%D8%B1
5583,https://www.ammonnews.net/article/944356,Article `download()` failed with 403 Client Error: Forbidden for url: https://www.ammonnews.net/article/944356 on URL https://www.ammonnews.net/article/944356
7275,https://www.reuters.com/world/americas/brazil-creates-fewer-formal-jobs-than-expected-july-2025-08-27/,Article `download()` failed with 401 Client Error: HTTP Forbidden for url: https://www.reuters.com/world/americas/brazil-creates-fewer-formal-jobs-than-expected-july-2025-08-27/ on URL https://www.reuters.com/world/americas/brazil-creates-fewer-formal-jobs-than-expected-july-2025-08-27/
1915,https://akhbarelyom.com/news/newdetails/4679422/1/%D8%A7%D9%84%D9%85%D8%A4%D8%A8%D8%AF-%D9%84%D8%AA%D8%A7%D8%AC%D8%B1%D9%8A-%D9%85%D9%88%D8%A7%D8%B4%D9%8A-%D8%A8%D8%AA%D9%87%D9%85%D8%A9-%D9%82%D8%AA%D9%84-%D8%B4%D8%B1%D9%8A%D9%83%D9%87%D9%85%D8%A7-%D8%A8%D8%B3,Article `download()` failed with 403 Client Error: Forbidden for url: https://akhbarelyom.com/news/newdetails/4679422/1/%D8%A7%D9%84%D9%85%D8%A4%D8%A8%D8%AF-%D9%84%D8%AA%D8%A7%D8%AC%D8%B1%D9%8A-%D9%85%D9%88%D8%A7%D8%B4%D9%8A-%D8%A8%D8%AA%D9%87%D9%85%D8%A9-%D9%82%D8%AA%D9%84-%D8%B4%D8%B1%D9%8A%D9%83%D9%87%D9%85%D8%A7-%D8%A8%D8%B3 on URL https://akhbarelyom.com/news/newdetails/4679422/1/%D8%A7%D9%84%D9%85%D8%A4%D8%A8%D8%AF-%D9%84%D8%AA%D8%A7%D8%AC%D8%B1%D9%8A-%D9%85%D9%88%D8%A7%D8%B4%D9%8A-%D8%A8%D8%AA%D9%87%D9%85%D8%A9-%D9%82%D8%AA%D9%84-%D8%B4%D8%B1%D9%8A%D9%83%D9%87%D9%85%D8%A7-%D8%A8%D8%B3
2216,https://dohanews.co/heenat-salma-and-the-ministry-of-sports-and-youth-successfully-conclude-revive-a-summer-of-crafts/,Article `download()` failed with 403 Client Error: Forbidden for url: https://dohanews.co/heenat-salma-and-the-ministry-of-sports-and-youth-successfully-conclude-revive-a-summer-of-crafts/ on URL https://dohanews.co/heenat-salma-and-the-ministry-of-sports-and-youth-successfully-conclude-revive-a-summer-of-crafts/
3781,https://news.sabaq24.com/9036/%d8%a7%d9%84%d9%81%d8%b1%d9%8a%d9%83%d8%a9-%d9%88%d8%b3%d9%83%d8%b1-%d8%a7%d9%84%d8%af%d9%85-%d8%aa%d8%ac%d8%b1%d8%a8%d8%a9-%d8%b9%d9%85%d9%84%d9%8a%d8%a9-%d8%aa%d9%83%d8%b4%d9%81-%d8%a7%d9%84%d9%81/,Article `download()` failed with 500 Server Error: Internal Server Error for url: https://news.sabaq24.com/9036/%D8%A7%D9%84%D9%81%D8%B1%D9%8A%D9%83%D8%A9-%D9%88%D8%B3%D9%83%D8%B1-%D8%A7%D9%84%D8%AF%D9%85-%D8%AA%D8%AC%D8%B1%D8%A8%D8%A9-%D8%B9%D9%85%D9%84%D9%8A%D8%A9-%D8%AA%D9%83%D8%B4%D9%81-%D8%A7%D9%84%D9%81/ on URL https://news.sabaq24.com/9036/%d8%a7%d9%84%d9%81%d8%b1%d9%8a%d9%83%d8%a9-%d9%88%d8%b3%d9%83%d8%b1-%d8%a7%d9%84%d8%af%d9%85-%d8%aa%d8%ac%d8%b1%d8%a8%d8%a9-%d8%b9%d9%85%d9%84%d9%8a%d8%a9-%d8%aa%d9%83%d8%b4%d9%81-%d8%a7%d9%84%d9%81/
5676,https://economymiddleeast.com/ar/news/%D9%87%D9%8A%D8%A6%D8%A9-%D8%A3%D8%A8%D9%88%D8%B8%D8%A8%D9%8A-%D9%84%D9%84%D8%A5%D8%B3%D9%83%D8%A7%D9%86-%D8%AA%D9%88%D8%B3%D8%B9-%D8%B4%D8%B1%D8%A7%D9%83%D8%A7%D8%AA%D9%87%D8%A7-%D9%85%D8%B9-3-%D8%A8/,"Article `download()` failed with HTTPSConnectionPool(host='economymiddleeast.com', port=443): Read timed out. (read timeout=15) on URL https://economymiddleeast.com/ar/news/%D9%87%D9%8A%D8%A6%D8%A9-%D8%A3%D8%A8%D9%88%D8%B8%D8%A8%D9%8A-%D9%84%D9%84%D8%A5%D8%B3%D9%83%D8%A7%D9%86-%D8%AA%D9%88%D8%B3%D8%B9-%D8%B4%D8%B1%D8%A7%D9%83%D8%A7%D8%AA%D9%87%D8%A7-%D9%85%D8%B9-3-%D8%A8/"
4460,https://www.alaraby.co.uk/sport/%D8%A3%D9%85%D9%8A%D8%B1%D9%83%D8%A7-%D8%A7%D9%84%D9%85%D9%81%D8%AA%D9%88%D8%AD%D8%A9-%D8%A3%D9%84%D9%83%D8%A7%D8%B1%D8%A7%D8%B2-%D9%88%D8%AF%D9%8A%D9%88%D9%83%D9%88%D9%81%D9%8A%D8%AA%D8%B4-%D9%84%D9%84%D8%AF%D9%88%D8%B1-%D8%A7%D9%84%D8%AB%D8%A7%D9%84%D8%AB-%D9%88%D8%B3%D8%A7%D8%A8%D8%A7%D9%84%D9%8A%D9%86%D9%83%D8%A7-%D9%85%D8%B3%D8%AA%D9%85%D8%B1%D8%A9,"Article `download()` failed with HTTPSConnectionPool(host='www.alaraby.co.uk', port=443): Max retries exceeded with url: /sport/%D8%A3%D9%85%D9%8A%D8%B1%D9%83%D8%A7-%D8%A7%D9%84%D9%85%D9%81%D8%AA%D9%88%D8%AD%D8%A9-%D8%A3%D9%84%D9%83%D8%A7%D8%B1%D8%A7%D8%B2-%D9%88%D8%AF%D9%8A%D9%88%D9%83%D9%88%D9%81%D9%8A%D8%AA%D8%B4-%D9%84%D9%84%D8%AF%D9%88%D8%B1-%D8%A7%D9%84%D8%AB%D8%A7%D9%84%D8%AB-%D9%88%D8%B3%D8%A7%D8%A8%D8%A7%D9%84%D9%8A%D9%86%D9%83%D8%A7-%D9%85%D8%B3%D8%AA%D9%85%D8%B1%D8%A9 (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1000)'))) on URL https://www.alaraby.co.uk/sport/%D8%A3%D9%85%D9%8A%D8%B1%D9%83%D8%A7-%D8%A7%D9%84%D9%85%D9%81%D8%AA%D9%88%D8%AD%D8%A9-%D8%A3%D9%84%D9%83%D8%A7%D8%B1%D8%A7%D8%B2-%D9%88%D8%AF%D9%8A%D9%88%D9%83%D9%88%D9%81%D9%8A%D8%AA%D8%B4-%D9%84%D9%84%D8%AF%D9%88%D8%B1-%D8%A7%D9%84%D8%AB%D8%A7%D9%84%D8%AB-%D9%88%D8%B3%D8%A7%D8%A8%D8%A7%D9%84%D9%8A%D9%86%D9%83%D8%A7-%D9%85%D8%B3%D8%AA%D9%85%D8%B1%D8%A9"
3782,https://news.sabaq24.com/9158/%d8%a3%d8%b3%d8%b9%d8%a7%d8%b1-%d8%a7%d9%84%d8%b0%d9%87%d8%a8-%d9%81%d9%8a-%d8%a7%d9%86%d8%aa%d8%b8%d8%a7%d8%b1-%d8%a8%d9%8a%d8%a7%d9%86%d8%a7%d8%aa-%d8%a3%d9%85%d8%b1%d9%8a%d9%83%d9%8a%d8%a9-%d8%ad/,Article `download()` failed with 500 Server Error: Internal Server Error for url: https://news.sabaq24.com/9158/%D8%A3%D8%B3%D8%B9%D8%A7%D8%B1-%D8%A7%D9%84%D8%B0%D9%87%D8%A8-%D9%81%D9%8A-%D8%A7%D9%86%D8%AA%D8%B8%D8%A7%D8%B1-%D8%A8%D9%8A%D8%A7%D9%86%D8%A7%D8%AA-%D8%A3%D9%85%D8%B1%D9%8A%D9%83%D9%8A%D8%A9-%D8%AD/ on URL https://news.sabaq24.com/9158/%d8%a3%d8%b3%d8%b9%d8%a7%d8%b1-%d8%a7%d9%84%d8%b0%d9%87%d8%a8-%d9%81%d9%8a-%d8%a7%d9%86%d8%aa%d8%b8%d8%a7%d8%b1-%d8%a8%d9%8a%d8%a7%d9%86%d8%a7%d8%aa-%d8%a3%d9%85%d8%b1%d9%8a%d9%83%d9%8a%d8%a9-%d8%ad/
5316,https://www.24.ae/914980,Article `download()` failed with 403 Client Error: Forbidden for url: https://www.24.ae/914980 on URL https://www.24.ae/914980
4445,https://almashhad.com/article/773112298002792-News/717251942076507-%D9%81%D9%8A%D8%AF%D9%8A%D9%88-%D8%A5%D9%86%D8%B2%D8%A7%D9%84-%D8%AC%D9%88%D9%8A-%D8%A5%D8%B3%D8%B1%D8%A7%D8%A6%D9%8A%D9%84%D9%8A-%D9%81%D9%8A-%D8%AC%D8%A8%D9%84-%D8%A7%D9%84%D9%85%D8%A7%D9%86%D8%B9-%D8%AA%D9%81%D8%A7%D8%B5%D9%8A%D9%84-%D9%85%D8%A7-%D8%AD%D8%AF%D8%AB-%D8%AC%D9%86%D9%88%D8%A8-%D8%BA%D8%B1%D8%A8%D9%8A-%D8%AF%D9%85%D8%B4%D9%82/,"Article `download()` failed with HTTPSConnectionPool(host='almashhad.com', port=443): Read timed out. (read timeout=15) on URL https://almashhad.com/article/773112298002792-News/717251942076507-%D9%81%D9%8A%D8%AF%D9%8A%D9%88-%D8%A5%D9%86%D8%B2%D8%A7%D9%84-%D8%AC%D9%88%D9%8A-%D8%A5%D8%B3%D8%B1%D8%A7%D8%A6%D9%8A%D9%84%D9%8A-%D9%81%D9%8A-%D8%AC%D8%A8%D9%84-%D8%A7%D9%84%D9%85%D8%A7%D9%86%D8%B9-%D8%AA%D9%81%D8%A7%D8%B5%D9%8A%D9%84-%D9%85%D8%A7-%D8%AD%D8%AF%D8%AB-%D8%AC%D9%86%D9%88%D8%A8-%D8%BA%D8%B1%D8%A8%D9%8A-%D8%AF%D9%85%D8%B4%D9%82/"
11510,https://www.onearabia.me/global/fuel-from-photosynthesis-scientists-find-a-way-to-create-carbon-neutral-solar-energy-011-120521.html?28082025172808,Article `download()` failed with 403 Client Error: Forbidden for url: https://www.onearabia.me/global/fuel-from-photosynthesis-scientists-find-a-way-to-create-carbon-neutral-solar-energy-011-120521.html?28082025172808 on URL https://www.onearabia.me/global/fuel-from-photosynthesis-scientists-find-a-way-to-create-carbon-neutral-solar-energy-011-120521.html?28082025172808
5137,https://ca.investing.com/news/company-news/serabi-gold-reports-14-production-increase-in-first-half-2025-93CH-4179380,Article `download()` failed with 403 Client Error: Forbidden for url: https://ca.investing.com/news/company-news/serabi-gold-reports-14-production-increase-in-first-half-2025-93CH-4179380 on URL https://ca.investing.com/news/company-news/serabi-gold-reports-14-production-increase-in-first-half-2025-93CH-4179380
1804,https://ninanews.com/Website/News/Details?Key=1248865,Article `download()` failed with 403 Client Error: Forbidden for url: https://ninanews.com/Website/News/Details?Key=1248865 on URL https://ninanews.com/Website/News/Details?Key=1248865
7280,https://www.reuters.com/legal/litigation/apple-says-uk-mobile-market-shake-up-could-harm-users-developers-2025-08-28/,Article `download()` failed with 401 Client Error: HTTP Forbidden for url: https://www.reuters.com/legal/litigation/apple-says-uk-mobile-market-shake-up-could-harm-users-developers-2025-08-28/ on URL https://www.reuters.com/legal/litigation/apple-says-uk-mobile-market-shake-up-could-harm-users-developers-2025-08-28/
